"Dia";"Asignatura";"Tipo";"HoraInicio";"HoraFinal";"Aula";"Grupo";"Semestre";"Titulacion"
"Lunes";"Fundamentos de Estética y Antropología";"Teoría y Problemas";"10:00";"11:00";"B12";"D202";1;"56DD"
"Lunes";"Diseño Básico";"Teoría y Problemas";"11:00";"12:00";"A15+A31";"D202";1;"56DD"
"Lunes";"Diseño Básico";"Acciones Cooperativas";"11:00";"12:00";"A15+A31";"D202";1;"56DD"
"Lunes";"Diseño Básico";"Teoría y Problemas";"12:30";"14:30";"A15+A31";"D202";1;"56DD"
"Lunes";"Diseño Básico";"Acciones Cooperativas";"12:30";"14:30";"A15+A31";"D202";1;"56DD"
"Lunes";"Diseño Básico";"Laboratorio";"15:30";"16:30";"";"D202";1;"56DD"
"Martes";"Ciencia de Materiales";"Teoría y Problemas";"09:30";"11:30";"A04";"D202";1;"56DD"
"Martes";"English for Professional and Academic Communication";"Teoría y Problemas";"12:00";"14:00";"A04";"D202";1;"56DD"
"Martes";"English for Professional and Academic Communication";"Acciones Cooperativas";"12:00";"14:00";"A04";"D202";1;"56DD"
"Martes";"Ciencia de Materiales";"Laboratorio";"15:30";"20:00";"";"D202";1;"56DD"
"Miércoles";"Economía General y de la Empresa";"Teoría y Problemas";"09:30";"11:30";"A04";"D202";1;"56DD"
"Miércoles";"Resistencia de Materiales";"Teoría y Problemas";"12:00";"14:00";"A04";"D202";1;"56DD"
"Miércoles";"Resistencia de Materiales";"Laboratorio";"15:30";"18:30";"";"D202";1;"56DD"
"Jueves";"Resistencia de Materiales";"Teoría y Problemas";"09:30";"10:30";"A04";"D202";1;"56DD"
"Jueves";"Ciencia de Materiales";"Teoría y Problemas";"10:30";"11:30";"A04";"D202";1;"56DD"
"Jueves";"English for Professional and Academic Communication";"Teoría y Problemas";"12:00";"14:00";"A04";"D202";1;"56DD"
"Jueves";"English for Professional and Academic Communication";"Acciones Cooperativas";"12:00";"14:00";"A04";"D202";1;"56DD"
"Jueves";"Fundamentos de Estética y Antropología";"Acciones Cooperativas";"15:30";"17:30";"A02";"D202";1;"56DD"
"Viernes";"Fundamentos de Estética y Antropología";"Teoría y Problemas";"09:30";"11:30";"A04";"D202";1;"56DD"
"Viernes";"Economía General y de la Empresa";"Teoría y Problemas";"12:00";"14:00";"A04";"D202";1;"56DD"
